Passport_Record_ID,Project,Year_Quarter_Month_Week_ID,Month_Key,BOQ,BOQ_Name,IWP_ID_EXPORT,System_Label,Unit of Measure,Unit_Price,Plan_Qty_Month,Plan_PV_WorkValue_auto,Plan_Work_Start_Date,Plan_Work_Finish_Date,Facility_Building.,crew,Construction_Discipline.,Budget_Status
"MP-March-2026-BOQ ""1470-01-04-02.О  –  Трубы из углеродистой стали, до Ду 63, включая все фитинги""-16160-17 -БОВ-1-17-Т-48 • Титул 16160-17 • Теплоснабжение-АСИ-9",PRJ_001_БХК,2026-Q1-03-W09,March-2026,1470-01-04-02.О,"Трубы из углеродистой стали, до Ду 63, включая все фитинги",БОВ-1-17-Т-48,"AHU-004, 005",м / m,"₽5365,00","108,000","₽   579420,00",1 Марта 2026 г.,22 Марта 2026 г.,16160-17 ,АСИ-9,Отопление ,Approved - Утверждено
"MP-March-2026-BOQ ""1470-01-04-01.ТС  –  Трубы из углеродистой стали, до Ду 32, включая все фитинги""-16160-17 -БОВ-1-17-Т-48 • Титул 16160-17 • Теплоснабжение-АСИ-9",PRJ_001_БХК,2026-Q1-03-W09,March-2026,1470-01-04-01.ТС,"Трубы из углеродистой стали, до Ду 32, включая все фитинги",БОВ-1-17-Т-48,"AHU-004, 005",м / m,"₽2776,04","35,000","₽   97161,40",1 Марта 2026 г.,22 Марта 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
MP-March-2026-BOQ 1470-03-02-01.ТС  –  Монтаж ЗРА DN 15 (металл)-16160-17 -БОВ-1-17-Т-48 • Титул 16160-17 • Теплоснабжение-АСИ-9,PRJ_001_БХК,2026-Q1-03-W09,March-2026,1470-03-02-01.ТС,Монтаж ЗРА DN 15 (металл),БОВ-1-17-Т-48,"AHU-004, 005",шт. / pcs,"₽3168,72","16,000","₽   50699,52",1 Марта 2026 г.,22 Марта 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
MP-March-2026-BOQ 1470-03-02-04  –  Монтаж ЗРА DN 32 (металл)-16160-17 -БОВ-1-17-Т-48 • Титул 16160-17 • Теплоснабжение-АСИ-9,PRJ_001_БХК,2026-Q1-03-W09,March-2026,1470-03-02-04,Монтаж ЗРА DN 32 (металл),БОВ-1-17-Т-48,"AHU-004, 005",шт. / pcs,"₽3600,00","4,000","₽   14400,00",1 Марта 2026 г.,22 Марта 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
MP-March-2026-BOQ 1470-03-02-06  –  Монтаж ЗРА DN 50 (металл)-16160-17 -БОВ-1-17-Т-48 • Титул 16160-17 • Теплоснабжение-АСИ-9,PRJ_001_БХК,2026-Q1-03-W09,March-2026,1470-03-02-06,Монтаж ЗРА DN 50 (металл),БОВ-1-17-Т-48,"AHU-004, 005",шт. / pcs,"₽4100,32","4,000","₽   16401,28",1 Марта 2026 г.,22 Марта 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,Approved - Утверждено
MP-February-2026-BOQ 2041-01-01-04  –  Приточная установка производительностью до 20 тыс. м3/час-16160-17 -БОВ-1-17-В-8 • Титул 16160-17 • Вентиляция-АСИ-10,PRJ_001_БХК,2026-Q1-02-W07,February-2026,2041-01-01-04,Приточная установка производительностью до 20 тыс. м3/час,БОВ-1-17-В-8,AHU-001/AHU-002/AHU-003/AHU-004/AHU-005,шт. / pcs,"₽733186,00",,,13 Февраля 2026 г.,14 Февраля 2026 г.,16160-17 ,АСИ-10,Вентиляция ,Approved - Утверждено
MP-February-2026-BOQ 2041-01-02-01  –  Приточно-вытяжная установка производительностью до 5 тыс. м3/час-16160-17 -БОВ-1-17-В-8 • Титул 16160-17 • Вентиляция-АСИ-10,PRJ_001_БХК,2026-Q1-02-W07,February-2026,2041-01-02-01,Приточно-вытяжная установка производительностью до 5 тыс. м3/час,БОВ-1-17-В-8,AHU-001/AHU-002/AHU-003/AHU-004/AHU-005,шт. / pcs,"₽483859,00",,,15 Февраля 2026 г.,20 Февраля 2026 г.,16160-17 ,АСИ-10,Вентиляция ,Approved - Утверждено
"MP-February-2026-BOQ ""2041-01-08-03  –  Агрегат или машина компрессорно-конденсаторная, масса: 1,2 т ""-16160-17 -БОВ-1-17-К-61 • Титул 16160-17 • Кондиционирование-АСИ-10",PRJ_001_БХК,2026-Q1-02-W08,February-2026,2041-01-08-03,"Агрегат или машина компрессорно-конденсаторная, масса: 1,2 т ",БОВ-1-17-К-61,"ACCU-001A/В,
  ACCU-002A/В, ACCU-003A/В",шт. / pcs,"₽125000,00",,,21 Февраля 2026 г.,21 Февраля 2026 г.,16160-17 ,АСИ-10,Кондиционирование,Approved - Утверждено
"MP-February-2026-BOQ ""2041-01-08-04  –  Агрегат или машина компрессорно-конденсаторная, масса: 2,6 т""-16160-17 -БОВ-1-17-К-61 • Титул 16160-17 • Кондиционирование-АСИ-10",PRJ_001_БХК,2026-Q1-02-W08,February-2026,2041-01-08-04,"Агрегат или машина компрессорно-конденсаторная, масса: 2,6 т",БОВ-1-17-К-61,"ACCU-001A/В,
  ACCU-002A/В, ACCU-003A/В",шт. / pcs,"₽289546,00",,,22 Февраля 2026 г.,26 Февраля 2026 г.,16160-17 ,АСИ-10,Кондиционирование,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-17 -БОВ-1-17-В-35 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W10,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-17-В-35,OE-003,м2 / m2,"₽7164,00","128,960","₽   923869,44",5 Марта 2026 г.,20 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-27-03  –  Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут-16160-17 -БОВ-1-17-В-35 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W10,March-2026,2041-01-27-03,Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут,БОВ-1-17-В-35,OE-003,м2 / m2,"₽6249,99","97,200","₽   607499,03",5 Марта 2026 г.,20 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-06  –  Огнезадерживающие клапаны периметром до 4500 мм-16160-17 -БОВ-1-17-В-35 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W10,March-2026,2041-01-24-06,Огнезадерживающие клапаны периметром до 4500 мм,БОВ-1-17-В-35,OE-003,шт. / pcs,"₽39000,10","1,000","₽   39000,10",5 Марта 2026 г.,20 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-17 -БОВ-1-17-В-23 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-17-В-23,EF-015,м2 / m2,"₽7164,00","0,150","₽   1074,60",21 Марта 2026 г.,23 Февраля 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-17 -БОВ-1-17-В-23 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-17-В-23,EF-015,м2 / m2,"₽6716,56","2,280","₽   15313,76",21 Марта 2026 г.,23 Февраля 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-17 -БОВ-1-17-В-23 • Титул 16160-17 • Вентиляция-АСИ-11",PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-17-В-23,EF-015,м3 / m3,"₽29424,79","0,010","₽   294,25",21 Марта 2026 г.,23 Февраля 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-27-03  –  Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут-16160-17 -БОВ-1-17-В-23 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-01-27-03,Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут,БОВ-1-17-В-23,EF-015,м2 / m2,"₽6249,99","1,820","₽   11374,98",21 Марта 2026 г.,23 Февраля 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-17 -БОВ-1-17-В-22 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-17-В-22,EF-014,м2 / m2,"₽7164,00","0,820","₽   5874,48",24 Марта 2026 г.,24 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-17 -БОВ-1-17-В-22 • Титул 16160-17 • Вентиляция-АСИ-11",PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-17-В-22,EF-014,м3 / m3,"₽29424,79","0,010","₽   294,25",24 Марта 2026 г.,24 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-17 -БОВ-1-17-В-21 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-17-В-21,EF-013,м2 / m2,"₽7164,00","1,090","₽   7808,76",25 Марта 2026 г.,25 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-17 -БОВ-1-17-В-21 • Титул 16160-17 • Вентиляция-АСИ-11",PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-17-В-21,EF-013,м3 / m3,"₽29424,79","0,080","₽   2353,98",25 Марта 2026 г.,25 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-17 -БОВ-1-17-В-20 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-17-В-20,EF-012,м2 / m2,"₽7164,00","0,850","₽   6089,40",26 Марта 2026 г.,26 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-17 -БОВ-1-17-В-20 • Титул 16160-17 • Вентиляция-АСИ-11",PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-17-В-20,EF-012,м3 / m3,"₽29424,79","0,070","₽   2059,74",26 Марта 2026 г.,26 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-17 -БОВ-1-17-В-17 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-17-В-17,EF-009,м2 / m2,"₽7164,00","0,150","₽   1074,60",27 Марта 2026 г.,29 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-02-11-02   –   Индивидуальный тепловой пункт, Ду ввода ТС 50 мм""-16160-13 -БОВ-1-13-Т-35 • Титул 16160-13 • Теплоснабжение-АСИ-4",PRJ_001_БХК,2026-Q1-03-W12,March-2026,2041-02-11-02 ," Индивидуальный тепловой пункт, Ду ввода ТС 50 мм",БОВ-1-13-Т-35,"AHU-003, 001",компл. / package,"₽400000,00","4,000","₽   1600000,00",21 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-4,Теплоснабжение,"Planned_Not_Admitted - Запланировано, но не допущено к оплате (No Rate / No Basis)"
"MP-March-2026-BOQ ""2041-02-11-02  –  Индивидуальный тепловой пункт, Ду ввода ТС 50 мм ""-16160-17 -БОВ-1-17-Т-48 • Титул 16160-17 • Теплоснабжение-АСИ-9",PRJ_001_БХК,2026-Q1-03-W09,March-2026,2041-02-11-02,"Индивидуальный тепловой пункт, Ду ввода ТС 50 мм ",БОВ-1-17-Т-48,"AHU-004, 005",компл. / package,"₽400000,00","4,000","₽   1600000,00",1 Марта 2026 г.,22 Марта 2026 г.,16160-17 ,АСИ-9,Теплоснабжение,"Planned_Not_Admitted - Запланировано, но не допущено к оплате (No Rate / No Basis)"
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-17 -БОВ-1-17-В-17 • Титул 16160-17 • Вентиляция-АСИ-11,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-17-В-17,EF-009,м2 / m2,"₽6716,56","3,430","₽   23037,80",30 Марта 2026 г.,31 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-17 -БОВ-1-17-В-17 • Титул 16160-17 • Вентиляция-АСИ-11",PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-17-В-17,EF-009,м3 / m3,"₽29424,79","0,010","₽   294,25",30 Марта 2026 г.,31 Марта 2026 г.,16160-17 ,АСИ-11,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-01  –  Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные)-16160-13 -БОВ-1-13-В-12 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-01,Прокладка воздуховодов из листовой оцинкованной стали и алюминия класса Н (нормальные),БОВ-1-13-В-12,EF-004,м2 / m2,"₽7164,00","1,560","₽   11175,84",28 Марта 2026 г.,28 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-12 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-12,EF-004,м3 / m3,"₽29424,79","0,030","₽   882,74",28 Марта 2026 г.,28 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-13 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-13,EF-005,м2 / m2,"₽6716,56","1,490","₽   10007,67",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-13 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-13,EF-005,м2 / m2,"₽6716,56","22,520","₽   151256,93",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-13 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-13,EF-005,м3 / m3,"₽29424,79","0,030","₽   882,74",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-27-03  –  Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут-16160-13 -БОВ-1-13-В-13 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-27-03,Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут,БОВ-1-13-В-13,EF-005,м2 / m2,"₽6249,99","10,280","₽   64249,90",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-10  –  Клапаны обратные: периметром до 1600 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-23-10,Клапаны обратные: периметром до 1600 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽6806,70","2,000","₽   13613,40",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-22  –  Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 1000 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-23-22,Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 1000 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽15760,00","2,000","₽   31520,00",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-03-02-03  –  Вентиляторы осевые, канальные массой: до 0,1 т""-16160-13 -БОВ-1-13-В-24 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-03-02-03,"Вентиляторы осевые, канальные массой: до 0,1 т",БОВ-1-13-В-24,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011,шт. / pcs,"₽31427,00","2,000","₽   62854,00",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-02  –  Гибкое соединение воздуховодов-16160-13 -БОВ-1-13-В-24 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W13,March-2026,2041-01-26-02,Гибкое соединение воздуховодов,БОВ-1-13-В-24,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011,шт. / pcs,"₽21300,00","6,000","₽   127800,00",29 Марта 2026 г.,30 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-14 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-14,EF-006,м2 / m2,"₽6716,56","7,290","₽   48963,72",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-26-22  –  Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные)-16160-13 -БОВ-1-13-В-14 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-26-22,Прокладка воздуховодов из листовой и оцинкованной стали класса Н (нормальные) и П (плотные),БОВ-1-13-В-14,EF-006,м2 / m2,"₽6716,56","1,010","₽   6783,73",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-01-27-02  –  Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки""-16160-13 -БОВ-1-13-В-14 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-27-02,"Изоляция воздуховодов матами минераловатными из каменной ваты, с односторонним покрытием сеткой из стальной гальванизированной проволоки",БОВ-1-13-В-14,EF-006,м3 / m3,"₽29424,79","0,250","₽   7356,20",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-27-03  –  Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут-16160-13 -БОВ-1-13-В-14 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-27-03,Огнезащитное покрытие воздуховодов комплексной огнезащитой на основе базальтового рулонного материала с пределом огнестойкости 45 минут,БОВ-1-13-В-14,EF-006,м2 / m2,"₽6249,99","2,270","₽   14187,48",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-24-04  –  Огнезадерживающие клапаны периметром до 1600 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-24-04,Огнезадерживающие клапаны периметром до 1600 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽4956,29","2,000","₽   9912,58",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-18  –  Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 250 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-23-18,Заслонки воздушные и клапаны воздушные КВР с ручным приводом: диаметром до 250 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽4333,97","1,000","₽   4333,97",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
MP-March-2026-BOQ 2041-01-23-05  –  Клапаны обратные: диаметром до 355 мм-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7,PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-01-23-05,Клапаны обратные: диаметром до 355 мм,БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽6876,65","1,000","₽   6876,65",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""2041-03-02-01  –  Вентиляторы осевые, канальные массой: до 0,025 т""-16160-13 -БОВ-1-13-В-22 • Титул 16160-13 • Вентиляция-АСИ-7",PRJ_001_БХК,2026-Q1-03-W14,March-2026,2041-03-02-01,"Вентиляторы осевые, канальные массой: до 0,025 т",БОВ-1-13-В-22,EF-001/EF-002/EF-003/EF-004/EF-005/EF-006/EF-007/EF-008/EF-009/EF-010/EF-011/EF-012/EF-013,шт. / pcs,"₽9415,01","1,000","₽   9415,01",31 Марта 2026 г.,31 Марта 2026 г.,16160-13 ,АСИ-7,Вентиляция ,Approved - Утверждено
"MP-March-2026-BOQ ""1470-01-04-03.ТС  –  Трубы из углеродистой стали, до Ду 100, включая все фитинги""-16160-17 -БОВ-1-17-Т-49 • Титул 16160-17 • Теплоснабжение-АСИ-8",PRJ_001_БХК,2026-Q1-03-W09,March-2026,1470-01-04-03.ТС,"Трубы из углеродистой стали, до Ду 100, включая все фитинги",БОВ-1-17-Т-49,"AHU-001, 002",м / m,"₽8125,00","30,000","₽   243750,00",1 Марта 2026 г.,15 Марта 2026 г.,16160-17 ,АСИ-8,Теплоснабжение,Submitted - На согласовании
